@relation BTC-Trend

@attribute index numeric
@attribute Date date yyyy-MM-dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric
@attribute SMA_7 numeric
@attribute SMA_14 numeric
@attribute EMA_7 numeric
@attribute EMA_14 numeric
@attribute RSI numeric
@attribute Stoch_RSI numeric
@attribute Upper_BB numeric
@attribute Lower_BB numeric
@attribute MACD numeric
@attribute ScorePositive numeric
@attribute ScoreNegative numeric
@attribute ScoreNeutral numeric
@attribute UpDown {1,-1}

@data
1576,2022-05-23,30309.396484,30590.585938,28975.560547,29098.910156,31483454557,29645.151786,29791.105469,29733.185843,30642.522299,45.705149,1,37736.410177,25188.398026,-2290.275608,0.200467,0.435457,0.364076,-1
1577,2022-05-24,29101.125,29774.355469,28786.589844,29655.585938,26616506245,29535.113002,29693.439732,29713.785867,30510.930784,45.038087,0.974055,35931.032782,25989.496905,-2174.369749,0.087689,0.48348,0.428831,1
1578,2022-05-25,29653.134766,30157.785156,29384.949219,29562.361328,27525063551,29655.411551,29738.154436,29675.929732,30384.454857,52.655982,1,34848.14316,26371.108597,-2066.217894,0.16462,0.439522,0.395858,-1
1579,2022-05-26,29564.777344,29834.160156,28261.90625,29267.224609,36774325352,29505.824498,29753.831055,29573.753451,30235.490824,50.916871,0.946754,33684.314182,26857.567849,-1981.480561,0.126854,0.605077,0.268069,-1
1580,2022-05-27,29251.140625,29346.943359,28326.613281,28627.574219,36582005748,29423.943638,29707.007533,29337.208643,30021.101943,47.350941,0.837576,32368.839966,27485.604175,-1943.536181,0.163606,0.429323,0.407071,-1
1581,2022-05-28,28622.625,28814.900391,28554.566406,28814.900391,35519577634,29335.754185,29615.124302,29206.63158,29860.275069,44.522391,0.750974,31194.050467,28135.95715,-1876.715718,0.16197,0.425029,0.403,1
1582,2022-05-29,29019.867188,29498.009766,28841.107422,29445.957031,18093886409,29210.359096,29482.327427,29266.462943,29805.032664,41.677339,0.663867,31124.581221,28120.326787,-1752.63573,0.05862,0.418654,0.522726,1
1583,2022-05-30,29443.365234,31949.630859,29303.572266,31726.390625,39277993274,29585.713449,29615.432617,29881.444863,30061.213726,57.759632,1,31322.01511,27993.241335,-1453.534076,0.262669,0.440488,0.296843,1
1584,2022-05-31,31723.865234,32249.863281,31286.154297,31792.310547,33538210634,29890.959821,29713.036412,30359.161284,30292.026635,55.935701,0.951703,31680.357829,27920.494124,-1197.372114,0.26395,0.252066,0.483984,1
1585,2022-06-01,31792.554688,31957.285156,29501.587891,29799.080078,41135817341,29924.776786,29790.094169,30219.140983,30226.300428,54.571957,0.883997,31684.32256,27991.662206,-1142.034294,0.031442,0.523968,0.44459,-1
1586,2022-06-02,29794.890625,30604.734375,29652.705078,30467.488281,29083562061,30096.243025,29801.033761,30281.227807,30258.458808,50.704323,0.743249,31744.580555,28049.842687,-1032.343503,0.175247,0.336615,0.488138,1
1587,2022-06-03,30467.806641,30633.035156,29375.689453,29704.390625,26175547452,30250.07394,29837.008789,30137.018512,30184.58305,52.393331,0.790165,31724.033903,28030.701839,-995.512714,0.061109,0.537441,0.40145,-1
1588,2022-06-04,29706.138672,29930.564453,29500.005859,29832.914063,16588370958,30395.504464,29865.629325,30060.992399,30137.693852,51.922871,0.694247,31523.824247,28083.691573,-945.059226,0.05995,0.045336,0.894715,1
1589,2022-06-05,29835.117188,30117.744141,29574.449219,29906.662109,17264085441,30461.319475,29835.839286,30022.409827,30106.88962,47.828091,0.382455,31526.439394,28085.45084,-888.877199,0.038619,0.048836,0.912545,1
1590,2022-06-06,29910.283203,31693.291016,29894.1875,31370.671875,31947336829,30410.502511,29998.10798,30359.475339,30275.39392,61.542987,1,31693.08987,28013.281809,-717.943184,0.318034,0.333701,0.348265,1
1591,2022-06-07,31371.742188,31489.683594,29311.683594,31155.478516,40770974039,30319.526507,30105.243164,30558.476133,30392.738533,57.895037,0.816369,31821.472495,28128.419888,-593.005255,0.157951,0.367646,0.474403,-1
1592,2022-06-08,31151.480469,31253.691406,29944.404297,30214.355469,30242059107,30378.851563,30151.814174,30472.445967,30368.954124,53.150687,0.577547,31813.143291,28126.75124,-563.436861,0.172647,0.324396,0.502957,-1
1593,2022-06-09,30215.279297,30609.310547,30020.265625,30111.998047,21692004719,30328.067243,30212.155134,30382.333987,30334.693314,54.159774,0.628343,31823.358221,28207.662091,-542.015072,0.077724,0.449173,0.473103,-1
1594,2022-06-10,30110.330078,30245.808594,28978.146484,29083.804688,29867476527,30239.412109,30244.743025,30057.701662,30167.908164,52.163743,0.527866,31836.067352,28160.110773,-601.075933,0.09358,0.447142,0.459278,-1
1595,2022-06-11,29084.666016,29401.916016,28236.212891,28360.810547,27246574439,30029.111607,30212.308036,29633.478883,29926.961815,47.950542,0.315781,31869.622695,27930.264219,-698.173564,0.044765,0.097385,0.85785,-1
1596,2022-06-12,28373.513672,28502.685547,26762.648438,26762.648438,34163220274,29579.966797,30020.643136,28915.771272,29505.053365,38.861682,0,32182.969496,27383.291246,-893.779529,0.049946,0.034791,0.915263,-1
1597,2022-06-13,26737.578125,26795.589844,22141.257813,22487.388672,68204556440,28310.926339,29360.714425,27308.675622,28569.364739,17.098089,0,33476.97807,25372.462945,-1377.892906,0.036337,0.70196,0.261702,-1
1598,2022-06-14,22487.986328,23018.951172,20950.818359,22206.792969,50913575242,27032.54269,28676.034598,26033.204959,27721.021836,16.378158,0,34235.29933,23878.58485,-1763.865234,0.046846,0.603143,0.350011,-1
1599,2022-06-15,22196.730469,22642.671875,20178.376953,22572.839844,54912007015,25940.8976,28159.874581,25168.11368,27034.597571,21.387375,0.11091,34653.969668,22790.476035,-2016.963856,0.088318,0.5566,0.355082,1
1600,2022-06-16,22576.304688,22868.921875,20265.226563,20381.650391,31183975654,24550.847935,27439.457589,23971.497858,26147.537947,14.362241,0,35318.014079,21301.839241,-2367.070895,0.159528,0.329596,0.510876,-1
1601,2022-06-17,20385.71875,21243.3125,20326.519531,20471.482422,27132421514,23320.516183,26779.964146,23096.493999,25390.730543,15.746265,0.029335,35719.749572,20065.761952,-2607.230026,0.156161,0.607896,0.235943,1
1602,2022-06-18,20473.425781,20736.041016,17708.623047,19017.642578,42009436760,21985.777902,26007.444754,22076.781144,24540.985481,13.468202,0,36100.135883,18642.544195,-2881.652695,0.013646,0.814104,0.17225,-1
1603,2022-06-19,19010.902344,20683.822266,18067.152344,20553.271484,35329942625,21098.724051,25339.345424,21695.903729,24009.290282,21.245863,0.161783,35794.40914,17830.959024,-2941.316552,0.170508,0.761164,0.068328,1
1604,2022-06-20,20553.371094,20913.322266,19689.169922,20599.537109,30818458597,20829.030971,24569.978655,21421.812074,23554.656525,13.725447,0.00579,35322.736818,17183.354003,-2950.851756,0.068368,0.465378,0.466254,1
1605,2022-06-21,20594.294922,21620.628906,20415.0625,20710.597656,28970212744,20615.288783,23823.915737,21244.008469,23175.448676,14.575729,0.027218,35029.530752,16567.711826,-2915.834887,0.297587,0.32329,0.379124,1
1606,2022-06-22,20719.414063,20835.75,19848.078125,19987.029297,28574793478,20245.887277,23093.392439,20929.763676,22750.326092,14.794044,0.032583,34579.156438,15970.040242,-2912.891684,0.180441,0.391811,0.427748,-1
1607,2022-06-23,19986.607422,21135.761719,19950.117188,21085.876953,26188097173,20346.491071,22448.669503,20968.791996,22528.39954,20.923783,0.192673,34082.477488,15604.867825,-2789.733045,0.214379,0.339936,0.445685,1
1608,2022-06-24,21084.648438,21472.917969,20777.511719,21231.65625,24957784918,20455.087333,21887.801758,21034.508059,22355.500435,23.18085,0.28167,33473.570795,15353.648736,-2649.820287,0.252189,0.36797,0.379842,1
1609,2022-06-25,21233.609375,21520.914063,20964.585938,21502.337891,18372538715,20810.043806,21397.910854,21151.465517,22241.745429,25.827907,0.486727,32755.320673,15231.466436,-2488.41181,0.249667,0.36429,0.376043,1
1610,2022-06-26,21496.494141,21783.724609,21016.269531,21027.294922,18027170497,20877.76144,20988.242746,21120.422868,22079.818695,28.048407,1,31602.701587,15349.747827,-2371.489373,0.048379,0.609568,0.342053,-1
1611,2022-06-27,21028.238281,21478.089844,20620.199219,20735.478516,20965695707,20897.181641,20863.106306,21024.18678,21900.573338,40.353125,1,30307.992269,15602.457145,-2276.136757,0.123444,0.346625,0.529931,-1
1612,2022-06-28,20731.544922,21164.423828,20228.8125,20280.634766,21381535161,20835.758371,20725.523577,20838.298776,21684.581528,39.593333,0.971739,29049.196621,15867.880722,-2211.775243,0.057156,0.554667,0.388177,-1
1613,2022-06-29,20281.169922,20364.15625,19937.791016,20104.023438,23552740328,20852.471819,20549.179548,20654.729942,21473.840449,36.382712,0.852318,27545.43741,16370.842473,-2150.232792,0.086449,0.635851,0.2777,-1
1614,2022-06-30,20108.3125,20141.160156,18729.65625,19784.726563,26267239923,20666.593192,20506.542132,20437.229097,21248.625264,45.850728,1,26033.299104,16953.072966,-2102.982671,0.073735,0.386262,0.540003,-1
1615,2022-07-01,19820.470703,20632.671875,19073.708984,19269.367188,30767551159,20386.266183,20420.676758,20145.26362,20984.724187,42.110699,0.884505,24333.214344,17744.01339,-2083.109019,0.058245,0.43538,0.506376,-1
1616,2022-07-02,19274.835938,19371.748047,19027.082031,19242.255859,18100418740,20063.397321,20436.720564,19919.51168,20752.395077,51.813763,1,22672.720107,18652.46837,-2045.962088,0.022384,0.591145,0.386471,-1
1617,2022-07-03,19242.095703,19558.269531,18966.951172,19297.076172,16390821947,19816.223214,20346.992327,19763.902803,20558.352556,36.667722,0.602344,22407.021265,18599.135961,-1989.169429,0.045737,0.505828,0.448435,1
1618,2022-07-04,19297.314453,20258.748047,19063.066406,20231.261719,21594638208,19744.192243,20320.686942,19880.742532,20514.740445,46.711255,0.862976,22132.997594,18675.606507,-1847.483235,0.02779,0.777475,0.194736,1
1619,2022-07-05,20225.353516,20635.466797,19341.232422,20190.115234,26715546990,19731.260882,20283.509626,19958.085707,20471.457083,45.293254,0.823864,21680.971217,18889.360424,-1718.703933,0.314217,0.412084,0.273699,-1
1620,2022-07-06,20194.619141,20595.529297,19823.511719,20548.246094,24598943708,19794.721261,20323.59654,20105.625804,20481.695618,55.434278,1,21693.706837,18893.284373,-1569.653256,0.116205,0.413572,0.470224,1
1621,2022-07-07,20547.814453,21771.816406,20296.103516,21637.587891,25814972520,20059.415737,20363.004464,20488.616326,20635.814588,55.352085,0.997452,21874.936444,18828.665314,-1348.088813,0.164231,0.522646,0.313123,1
1622,2022-07-08,21637.154297,22314.941406,21257.453125,21731.117188,49899834488,20411.094308,20398.680246,20799.241541,20781.854934,54.894835,0.981779,21993.54039,18981.408828,-1151.674575,0.215013,0.424774,0.360213,1
1623,2022-07-09,21716.828125,21877.138672,21445.957031,21592.207031,29641127858,20746.801618,20405.09947,20997.482914,20889.901881,50.904089,0.834579,22124.632466,18954.210307,-995.745432,0.212863,0.420526,0.356611,-1
1624,2022-07-10,21591.080078,21591.080078,20727.123047,20860.449219,28688807249,20970.140625,20393.18192,20963.22449,20885.974859,48.403959,0.630985,22144.042742,18960.891242,-920.60504,0.039559,0.173162,0.787279,-1
1625,2022-07-11,20856.353516,20856.353516,19924.539063,19970.556641,24150249025,20932.897042,20338.544643,20715.057528,20763.919097,43.434077,0.37012,22125.860108,18905.069775,-922.231719,0.187105,0.532352,0.280543,-1
1626,2022-07-12,19970.474609,20043.445313,19308.53125,19323.914063,25810220018,20809.154018,20270.20745,20367.271661,20571.918425,42.049504,0.297445,22164.230574,18800.387785,-964.580443,0.067493,0.581293,0.351214,-1
1627,2022-07-13,19325.972656,20223.052734,18999.953125,20212.074219,33042430345,20761.129464,20277.925363,20328.472301,20523.939198,50.802959,0.753214,22099.794233,18777.443853,-915.91689,0.096749,0.579481,0.32377,1
1628,2022-07-14,20211.466797,20789.894531,19689.257813,20569.919922,31158743333,20608.605469,20334.010603,20388.834206,20530.069961,55.801778,1,22026.063424,18785.001029,-838.80628,0.165023,0.391392,0.443585,1
1629,2022-07-15,20573.15625,21138.244141,20397,20836.328125,25905575359,20480.77846,20445.936384,20500.707686,20570.904383,62.020475,1,21923.767511,18820.695965,-747.581001,0.344036,0.14409,0.511875,1
1630,2022-07-16,20834.103516,21514.404297,20518.898438,21190.316406,24302954056,20423.365513,20585.083566,20673.109866,20653.492653,64.230306,1,21948.037877,18812.727748,-639.350382,0.340596,0.142649,0.506756,1
1631,2022-07-17,21195.041016,21600.640625,20778.179688,20779.34375,22927802083,20411.779018,20690.959821,20699.668337,20670.272799,60.292221,0.822455,21952.444126,18812.708023,-580.052412,0.098189,0.50244,0.399371,-1
1632,2022-07-18,20781.912109,22633.033203,20781.912109,22485.689453,39974475562,20771.083705,20851.990374,21146.173616,20912.328353,64.137761,0.995828,22321.022488,18664.635129,-390.864859,0.566943,0.175171,0.257886,1
1633,2022-07-19,22467.849609,23666.962891,21683.40625,23389.433594,48765202697,21351.87221,21080.513114,21706.98861,21242.609052,68.10456,1,22884.930043,18429.26859,-166.093142,0.313233,0.222158,0.464609,1
1634,2022-07-20,23393.191406,24196.818359,23009.949219,23231.732422,42932549127,21783.251953,21272.190709,22088.174563,21507.825501,65.537995,0.901495,23293.889344,18365.009875,-0.677297,0.240745,0.44275,0.316505,-1
1635,2022-07-21,23233.201172,23388.322266,22431.148438,23164.628906,33631012204,22153.924665,21381.265067,22357.288149,21728.732622,60.029165,0.690064,23583.386173,18465.039218,123.576744,0.209934,0.353646,0.43642,-1
1636,2022-07-22,23163.751953,23671.927734,22603.416016,22714.978516,31421555646,22422.303292,21451.540876,22446.710741,21860.232074,56.172959,0.542062,23718.910884,18676.786772,183.648947,0.160245,0.423021,0.416734,-1
1637,2022-07-23,22706.984375,22977.210938,22002.910156,22465.478516,24021799169,22604.469308,21513.917411,22451.402684,21940.9316,55.4041,0.512553,23770.343494,18942.194397,208.718064,0.064832,0.893917,0.041251,-1
1638,2022-07-24,22465.509766,22974.001953,22306.839844,22609.164063,23565495303,22865.87221,21638.825614,22490.843029,22030.029261,61.671107,0.753082,23890.170855,19060.15727,237.442651,0.050018,0.05476,0.895222,1
1639,2022-07-25,22607.15625,22649.121094,21361.642578,21361.701172,35574561406,22705.302455,21738.19308,22208.557565,21940.91885,58.861684,0.645256,23873.159267,19194.327452,157.729062,0.093474,0.547971,0.358555,-1
1640,2022-07-26,21361.121094,21361.121094,20776.816406,21239.753906,28624673855,22398.205357,21875.038783,21966.35665,21847.43019,63.07827,0.70949,23866.484289,19270.153211,83.749925,0.100315,0.47556,0.424124,-1
1641,2022-07-27,21244.169922,22986.529297,21070.806641,22930.548828,31758955233,22355.179129,22069.215541,22207.404695,21991.846009,66.724648,0.891349,24010.702039,19255.231554,159.712876,0.308107,0.204752,0.487142,1
1642,2022-07-28,22933.640625,24110.470703,22722.265625,23843.886719,40212386158,22452.21596,22303.070313,22616.525201,22238.78477,68.853516,1,24314.201754,19163.008793,290.266781,0.161124,0.439699,0.399178,1
1643,2022-07-29,23845.212891,24294.787109,23481.173828,23804.632813,35887249746,22607.880859,22515.092076,22913.552104,22447.564509,67.552533,0.903268,24583.506331,19114.946794,386.113355,0.270679,0.460052,0.269269,-1
1644,2022-07-30,23796.818359,24572.580078,23580.507813,23656.207031,28148218301,22777.984933,22691.227121,23099.215836,22608.716845,64.944926,0.709386,24795.362238,19182.666668,444.96644,0.267972,0.455451,0.266576,-1
1645,2022-07-31,23652.070313,24121.642578,23275.703125,23336.896484,23553591896,22881.946708,22873.909459,23158.635998,22705.807464,65.674614,0.76364,24855.675745,19458.987145,460.533497,0.314042,0.22508,0.460879,-1
1646,2022-08-01,23336.71875,23464.787109,22890.796875,23314.199219,25849159141,23160.875,22933.088728,23197.526803,22786.926365,56.398139,0.073909,24745.371543,19968.319863,465.671056,0.06375,0.626592,0.309658,-1
1647,2022-08-02,23308.433594,23415.041016,22710.083984,22978.117188,28389250717,23409.212612,22903.708984,23142.674399,22812.418474,46.518371,0,24671.692596,20318.603107,437.579454,0.055225,0.593987,0.350788,-1
1648,2022-08-03,22981.302734,23578.650391,22747.835938,22846.507813,26288169966,23397.206752,22876.192941,23068.632752,22816.963719,46.72476,0.009241,24591.012722,20626.94177,400.08495,0.223248,0.363641,0.41311,-1
1649,2022-08-04,22848.214844,23198.009766,22485.701172,22630.957031,25120229769,23223.931083,22838.073521,22959.213822,22792.162828,45.574353,0,24496.799524,20900.617859,348.954608,0.119007,0.548431,0.332562,-1
1650,2022-08-05,22626.833984,23422.828125,22612.177734,23289.314453,28881249043,23150.314174,22879.097517,23041.73898,22858.449711,54.603515,0.387865,24471.348379,21135.968809,357.437073,0.166143,0.354772,0.479085,1
1651,2022-08-06,23291.423828,23326.5625,22961.279297,22961.279297,15978259885,23051.038783,22914.511858,23021.624059,22872.160322,53.924616,0.358701,24281.550489,21543.960253,333.841475,0.080177,0.645996,0.273827,-1
1652,2022-08-07,22963.505859,23359.009766,22894.556641,23175.890625,15886817043,23028.037946,22954.992327,23060.190701,22912.657696,54.436232,0.380679,24305.486893,21589.043966,328.670426,0.605938,0.019097,0.374965,1
1653,2022-08-08,23179.527344,24203.689453,23176.546875,23809.486328,28575544847,23098.793248,23129.834124,23247.514607,23032.234847,71.19805,1,24367.645846,21568.890287,371.41675,0.271742,0.277347,0.450911,1
1654,2022-08-09,23811.484375,23898.615234,22982,23164.318359,23555719219,23125.393415,23267.303013,23226.715545,23049.845982,65.28201,0.769118,24361.925889,21567.868838,349.208399,0.157687,0.410241,0.432072,-1
1655,2022-08-10,23162.898438,24127.414063,22771.519531,23947.642578,32837431722,23282.698382,23339.952567,23406.947304,23169.552195,59.436128,0.540975,24466.976708,21541.119385,390.316513,0.316525,0.243368,0.440107,1
1656,2022-08-11,23948.345703,24822.628906,23900.996094,23957.529297,37127036580,23472.208705,23348.069894,23544.592802,23274.615808,51.266662,0.22215,24581.996014,21550.355158,418.864358,0.273256,0.293721,0.433024,1
1657,2022-08-12,23957.203125,24412.566406,23657.265625,24402.818359,27265804688,23631.280692,23390.797433,23759.149191,23425.042815,56.113987,0.411324,24762.532142,21563.553015,471.979154,0.208243,0.493667,0.29809,1
1658,2022-08-13,24402.1875,24860.050781,24346.115234,24424.068359,22987346289,23840.250558,23445.644671,23925.378983,23558.246221,58.0577,0.48718,24925.279615,21582.295971,509.909788,0.049443,0.917824,0.032733,1
1659,2022-08-14,24429.056641,24974.914063,24206.259766,24319.333984,22994133555,24003.599609,23515.818778,24023.867734,23659.72459,60.795562,0.594029,24880.571633,21922.767234,525.461704,0.032558,0.04703,0.920411,-1
1660,2022-08-15,24318.316406,25135.589844,23839.775391,24136.972656,35123501685,24050.383371,23574.588309,24052.143964,23723.357665,58.734593,0.513596,24654.973462,22438.087281,517.110744,0.152792,0.538305,0.308903,-1
1661,2022-08-16,24126.136719,24228.416016,23733.5,23883.291016,27753685646,24153.09375,23639.243583,24009.930727,23744.682112,59.780471,0.554413,24672.632031,22515.70293,484.438257,0.085724,0.516735,0.397541,-1
1662,2022-08-17,23881.316406,24407.058594,23243.353516,23335.998047,30931623076,24065.71596,23674.207171,23841.447557,23690.190903,54.853032,0.362113,24646.397306,22491.148788,409.660792,0.181996,0.460053,0.357951,-1
1663,2022-08-18,23341.039063,23563.832031,23177.601563,23212.738281,23747613147,23959.317243,23715.762974,23684.270238,23626.530554,55.875572,0.231239,24622.026968,22456.329673,336.573273,0.117035,0.385538,0.497428,-1
1664,2022-08-19,23213.3125,23213.3125,20868.847656,20877.552734,40509610260,23455.707868,23543.49428,22982.590862,23260.000178,31.805373,0,25006.429362,21794.061849,89.19277,0.036097,0.614455,0.349448,-1
1665,2022-08-20,20872.841797,21350.806641,20856.730469,21166.060547,27595671000,22990.278181,23415.264369,22528.458283,22980.808227,36.375392,0.116012,25183.854802,21399.552815,-82.625436,0.035736,0.60831,0.345954,1
1666,2022-08-21,21160.392578,21668.845703,21103.197266,21534.121094,23102307723,22592.390625,23297.995117,22279.873986,22787.916609,37.823587,0.152775,25251.38498,21154.014824,-186.938284,0.02918,0.077434,0.893386,1
1667,2022-08-22,21531.462891,21531.462891,20939.183594,21398.908203,31666498758,22201.23856,23125.810965,22059.63254,22602.715488,30.694416,0,25324.926078,20922.552828,-277.320737,0.174521,0.438816,0.386663,-1
1668,2022-08-23,21401.044922,21646.203125,20955.138672,21528.087891,31878280659,21864.780971,23008.93736,21926.746378,22459.431809,35.715333,0.166802,25370.126128,20745.510786,-334.667918,0.059386,0.557369,0.383245,1
1669,2022-08-24,21526.455078,21783.076172,21195.005859,21395.019531,31962253368,21587.498326,22826.607143,21793.814666,22317.510172,24.860766,0,25419.74011,20572.303054,-386.399306,0.111079,0.461762,0.42716,-1
1670,2022-08-25,21395.458984,21789.636719,21362.441406,21600.904297,31028679593,21357.236328,22658.276786,21745.587074,22221.962722,27.653717,0.077723,25408.810031,20414.392117,-406.102328,0.238546,0.35953,0.401924,1
1671,2022-08-26,21596.085938,21804.908203,20199.482422,20260.019531,42326789564,21269.017299,22362.362584,21374.195188,21960.370296,16.420073,0,25540.396041,20012.680131,-523.876389,0.053593,0.631041,0.315366,-1
1672,2022-08-27,20262.480469,20340.775391,19890.523438,20041.738281,30116729776,21108.399833,22049.339007,21041.080961,21704.552694,15.578005,0,25632.551856,19607.109082,-627.592162,0.022137,0.763569,0.214294,-1
1673,2022-08-28,20041.035156,20139.054688,19616.814453,19616.814453,24366810591,20834.498884,21713.444754,20685.014334,21426.187595,14.831957,0,25649.339955,19171.053795,-735.595968,0.040329,0.097986,0.861685,-1
1674,2022-08-29,19615.154297,20357.462891,19600.785156,20297.994141,32637854078,20677.225446,21439.232003,20588.259286,21275.761801,23.283296,0.188023,25617.265966,18916.495362,-757.492354,0.102506,0.5882,0.309295,1
1675,2022-08-30,20298.611328,20542.644531,19617.640625,19796.808594,34483360283,20429.899833,21147.340402,20390.396613,21078.56804,22.507916,0.18702,25484.753645,18633.924284,-805.995865,0.189295,0.322483,0.488222,-1
1676,2022-08-31,19799.582031,20420.990234,19799.582031,20049.763672,33225232872,20237.720424,20912.609375,20305.238378,20941.394125,26.979963,0.295978,25279.262858,18448.638509,-814.6333,0.037292,0.628788,0.33392,1
1677,2022-09-01,20050.498047,20198.390625,19653.96875,20127.140625,30182031010,20027.182757,20692.209542,20260.713939,20832.826991,28.24558,0.583413,24928.87919,18371.454404,-805.94443,0.047869,0.604487,0.347645,1
1678,2022-09-02,20126.072266,20401.568359,19814.765625,19969.771484,29123998928,19985.71875,20627.368025,20187.978326,20717.752924,40.763449,1,24512.200396,18342.70351,-802.506023,0.226671,0.297364,0.475965,-1
1679,2022-09-03,19969.71875,20037.009766,19698.355469,19832.087891,23613051457,19955.768694,20532.084263,20099.005717,20599.664253,35.997231,0.8162,24045.434213,18360.745083,-801.650053,0.190154,0.009944,0.799902,-1
1680,2022-09-04,19832.470703,19999.689453,19636.816406,19986.712891,25245861652,20008.611328,20421.555106,20070.93251,20517.937404,32.994806,0.700417,23524.797575,18466.355745,-779.50905,0.080906,0.118678,0.800417,1
1681,2022-09-05,19988.789063,20031.160156,19673.046875,19812.371094,28813460025,19939.236607,20308.231027,20006.292156,20423.861896,32.713467,0.689567,22974.159723,18609.901605,-767.186424,0.136608,0.565039,0.298353,-1
1682,2022-09-06,19817.724609,20155.269531,18800.171875,18837.667969,43403978910,19802.216518,20116.058175,19714.136109,20212.369373,25.246681,0.401625,22564.693177,18569.535143,-826.543176,0.217701,0.315192,0.467108,-1
1683,2022-09-07,18837.683594,19427.171875,18644.466797,19290.324219,35239757134,19693.725167,19965.722796,19608.183137,20089.430019,31.711186,0.650916,22013.560647,18728.426267,-827.519127,0.060313,0.555359,0.384328,1
1684,2022-09-08,19289.941406,19417.351563,19076.714844,19329.833984,32194477850,19579.824219,19803.503488,19538.595849,19988.150548,29.677862,0.572505,21980.914138,18606.300902,-815.701568,0.218252,0.270596,0.511152,1
1685,2022-09-09,19328.140625,21439.410156,19310.962891,21381.152344,48469528171,19781.450056,19883.584403,19999.234972,20173.88412,58.900551,1,22017.625136,18591.099083,-633.50912,0.385168,0.285496,0.329336,1
1686,2022-09-10,21376.912109,21760.275391,21168.722656,21680.539063,36913738894,20045.514509,20000.641602,20419.560995,20374.771446,62.844847,1,22048.165683,18575.200333,-459.663571,0.381316,0.282641,0.326042,1
1687,2022-09-11,21678.542969,21770.552734,21406.945313,21769.255859,34493951963,20300.163504,20154.387416,20756.984711,20560.702701,67.809355,1,22122.500853,18537.899928,-311.144339,0.04148,0.149361,0.809159,1
1688,2022-09-12,21770.148438,22439.181641,21603.896484,22370.449219,50212088965,20665.603237,20302.419922,21160.350838,20802.002237,67.377558,0.990468,22316.314433,18428.322481,-143.278867,0.16788,0.467132,0.364988,1
1689,2022-09-13,22371.480469,22673.820313,20062.669922,20296.707031,51091116622,20874.037388,20338.126953,20944.439886,20734.629543,53.316922,0.659504,22200.865867,18433.939797,-175.554256,0.139299,0.406825,0.453877,-1
1690,2022-09-14,20184.554688,20467.201172,19793.396484,20241.089844,37872380889,21009.861049,20351.793108,20768.602376,20668.82425,51.303624,0.612202,22033.334439,18465.48978,-203.277321,0.203872,0.319439,0.476689,-1
1691,2022-09-15,20242.289063,20318.166016,19636.734375,19701.210938,36389011503,21062.9149,20321.369559,20501.754516,20539.809141,47.269941,0.517431,22022.120588,18420.822772,-265.748384,0.212821,0.295577,0.491601,-1
1692,2022-09-16,19704.005859,19870.628906,19400.076172,19772.583984,30123362273,20833.11942,20307.284738,20319.461883,20437.512454,48.722009,0.551547,22018.31619,18397.71174,-305.970901,0.048791,0.570755,0.380454,1
1693,2022-09-17,19777.033203,20162.53125,19777.033203,20127.576172,24957448100,20611.267578,20328.391044,20271.490455,20396.187616,51.862621,0.625335,22023.028992,18444.075109,-305.678956,0.048303,0.565047,0.37665,1
1694,2022-09-18,20127.234375,20127.234375,19387.492188,19419.505859,31254779144,20275.589007,20287.876256,20058.494306,20265.963382,46.657787,0.503049,22015.206883,18364.04839,-358.450945,0.050532,0.162783,0.786686,-1
1695,2022-09-19,19418.572266,19639.480469,18390.318359,19544.128906,40177002624,19871.828962,20268.716099,19929.902956,20169.718785,48.410093,0.544219,22017.455979,18336.531326,-385.770169,0.110565,0.495484,0.393951,1
1696,2022-09-20,19545.591797,19602.457031,18813.455078,18890.789063,36791346508,19670.983538,20272.510463,19670.124483,19999.194822,50.327325,0.541533,22047.265053,18190.82479,-454.896157,0.137889,0.331656,0.530455,-1
1697,2022-09-21,18891.283203,19674.630859,18290.314453,18547.400391,46363793975,19429.027902,20219.444475,19389.44346,19805.622231,45.359713,0.411257,22092.316137,17987.799683,-531.263521,0.169925,0.419108,0.410966,-1
1698,2022-09-22,18534.650391,19456.910156,18415.591797,19413.550781,41135767926,19387.933594,20225.424247,19395.47029,19753.346038,50.473951,0.227809,22083.502793,17940.990957,-515.946598,0.191413,0.332514,0.476073,1
1699,2022-09-23,19412.400391,19464.671875,18617.552734,19297.638672,38896078052,19320.084263,20076.601842,19371.012386,19692.585056,34.89416,0,22080.224792,17890.824036,-507.312977,0.143082,0.561787,0.295132,-1
1700,2022-09-24,19296.990234,19310.197266,18861.974609,18937.011719,26149643168,19150.003627,19880.635603,19262.512219,19591.841944,30.284024,0,22079.575845,17786.502866,-523.535361,0.068159,0.081729,0.850112,-1
1701,2022-09-25,18936.310547,19134.732422,18696.46875,18802.097656,23359966112,19061.802455,19668.695731,19147.408578,19486.542706,28.817579,0,22087.764683,17677.286685,-541.041367,0.112131,0.64188,0.245989,-1
1702,2022-09-26,18803.900391,19274.873047,18721.285156,19222.671875,44148798321,19015.880022,19443.854492,19166.224402,19451.359928,26.933287,0,22075.101899,17728.449859,-515.041105,0.175633,0.309209,0.515157,1
