@relation BTC-Indicators

@attribute index numeric
@attribute Date date yyyy/MM/dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric
@attribute SMA_7 numeric
@attribute SMA_14 numeric
@attribute EMA_7 numeric
@attribute EMA_14 numeric
@attribute RSI numeric
@attribute Stoch_RSI numeric
@attribute Upper_BB numeric
@attribute Lower_BB numeric
@attribute MACD numeric

@data
2538,2021/9/12,45206.62891,46364.87891,44790.46094,46063.26953,46063.26953,27881980161,46868.016186,48013.996096,46604.30952,47341.870061,41.884031,0.19318,52255.734159,44003.863109,164.09911
2539,2021/9/13,46057.21484,46598.67969,43591.32031,44963.07422,44963.07422,40969943253,45772.236051,47864.573941,46194.000695,47024.697282,43.610261,0.261875,52353.55675,43631.736221,-28.920435
2540,2021/9/14,44960.05078,47218.125,44752.33203,47092.49219,47092.49219,38652152880,45812.430806,47859.274276,46418.623569,47033.736603,49.79824,0.508124,52252.857067,43545.606217,-9.948896
2541,2021/9/15,47098,48450.46875,46773.32813,48176.34766,48176.34766,30484496466,46110.28181,47811.368585,46858.054592,47186.084744,48.115065,0.476181,52292.378204,43629.497971,91.489628
2542,2021/9/16,48158.90625,48486.82813,47079.55859,47783.35938,47783.35938,31764293754,46309.130024,47701.056922,47089.380789,47265.721362,45.638086,0.369781,52198.01044,43596.334876,138.572146
2543,2021/9/17,47771.00391,48160.92188,46832.52344,47267.51953,47267.51953,28727713711,46649.645649,47504.067246,47133.915474,47265.961118,42.129859,0.219083,52097.928058,43532.928977,132.731371
2544,2021/9/18,47273.52734,48791.78125,47087.28516,48278.36328,48278.36328,28575630451,47089.203684,47385.048551,47420.027426,47400.948073,45.484654,0.36319,52049.906704,43525.803456,207.279766
2545,2021/9/19,48268.85547,48328.36719,46919.80469,47260.21875,47260.21875,26967722648,47260.19643,47064.106308,47380.075257,47382.184163,37.278949,0.01071,52053.722236,43542.511361,182.104958
2546,2021/9/20,47261.40625,47328.19922,42598.91406,42843.80078,42843.80078,43909845642,46957.443081,46364.839566,46246.006637,46777.066379,26.907464,0,52377.486168,42786.458757,-192.001011
2547,2021/9/21,43012.23438,43607.60938,39787.60938,40693.67578,40693.67578,48701090088,46043.326451,45927.878629,44857.923923,45965.947632,32.545967,0.246322,52826.690144,41521.919625,-654.435875
2548,2021/9/22,40677.95313,43978.62109,40625.63281,43574.50781,43574.50781,38139709246,45385.920759,45748.101284,44537.069895,45647.088989,43.607288,0.729544,52661.841339,41111.446945,-779.474472
2549,2021/9/23,43560.29688,44942.17578,43109.33984,44895.09766,44895.09766,34244064430,44973.311941,45641.220983,44626.576836,45546.823479,46.386759,0.850967,52272.543464,40987.717086,-763.210085
2550,2021/9/24,44894.30078,45080.49219,40936.55859,42839.75,42839.75,42839345714,44340.773437,45495.209543,44179.870127,45185.880348,45.191107,0.798734,51933.267756,40616.505294,-905.729139
2551,2021/9/25,42840.89063,42996.25781,41759.92188,42716.59375,42716.59375,31604717236,43546.234933,45317.719309,43814.051033,44856.642135,44.100393,0.751085,51067.513365,40578.578044,-1016.892097
2552,2021/9/26,42721.62891,43919.30078,40848.46094,43208.53906,43208.53906,30661222077,42967.423549,45113.809989,43662.67304,44636.895058,43.101083,0.70743,49623.057164,41080.534635,-1053.153568
2553,2021/9/27,43234.18359,44313.24609,42190.63281,42235.73047,42235.73047,30980029059,42880.556361,44918.999721,43305.937397,44316.73978,43.368101,0.719095,49552.376486,40693.675469,-1147.164767
2554,2021/9/28,42200.89844,42775.14453,40931.66406,41034.54297,41034.54297,30214940550,42929.251674,44486.289063,42738.08879,43879.113539,34.572874,0.361446,49631.65884,40108.708349,-1303.568387
2555,2021/9/29,41064.98438,42545.25781,40829.66797,41564.36328,41564.36328,30602359905,42642.08817,44014.004464,42444.657413,43570.480171,32.673039,0.295985,49552.235097,39705.426232,-1368.986487
2556,2021/9/30,41551.26953,44092.60156,41444.58203,43790.89453,43790.89453,31141681925,42484.344866,43728.828404,42781.216692,43599.868752,40.454855,0.695476,49509.912442,39638.447324,-1227.023971
2557,2021/10/1,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,43238.229353,43789.501395,44115.147872,44202.145106,51.717822,1,49899.866632,39540.041572,-756.718841
2558,2021/10/2,48137.46875,48282.0625,47465.49609,47711.48828,47711.48828,30614346492,43951.785714,43749.010324,45014.232974,44670.05753,48.824808,0.883395,50122.803185,39481.926894,-411.966424
2559,2021/10/3,47680.02734,49130.69141,47157.28906,48199.95313,48199.95313,26638115879,44664.844867,43816.134208,45810.663013,45140.710276,51.991914,1,50497.884892,39430.533078,-98.200622
2560,2021/10/4,48208.90625,49456.77734,47045.00391,49112.90234,49112.90234,33383173002,45647.297991,44263.927176,46636.222845,45670.335885,65.606226,1,50831.381493,39299.077492,221.574237
2561,2021/10/5,49174.96094,51839.98438,49072.83984,51514.8125,51514.8125,35873904236,47144.479353,45036.865514,47855.870258,46449.599433,76.604499,1,51544.900315,38919.405154,661.190402
2562,2021/10/6,51486.66406,55568.46484,50488.19141,55361.44922,55361.44922,49034730168,49115.49163,45878.7899,49732.264999,47637.846072,77.665178,1,53323.164376,37898.950077,1304.938299
2563,2021/10/7,55338.625,55338.625,53525.46875,53805.98438,53805.98438,36807860413,50546.218751,46515.281809,50750.694844,48460.264513,70.686697,0.844896,54457.792943,37418.167995,1670.34543
2564,2021/10/8,53802.14453,55922.98047,53688.05469,53967.84766,53967.84766,34800873924,51382.062501,47310.145927,51554.983048,49194.608932,78.324075,1,55423.96584,37020.943536,1950.509964
